wa_inventory_id,generic_strain_id,first_rtl_sale,latest_rtl_sale,wholesale_cogs,ttl_rtl_sales,units_sold
6033466510002816,17,2016-01-25,2016-02-07,162.50,339.30,50
6033579330000443,17,2016-01-23,2016-02-26,300.00,686.49,50
6033579330000450,17,2016-01-30,2016-05-09,400.00,954.46,100
6033466510002832,17,2016-01-28,2016-05-04,68.75,160.99,25
6033579330000445,17,2016-01-23,2016-05-07,290.50,741.81,11
6028105730001366,17,2016-01-29,2016-03-02,500.00,1150.56,50
6034347010002451,17,2016-01-23,2016-02-22,400.00,549.96,40
6033564920004448,17,2016-01-24,2016-06-04,230.00,518.54,100
6028105730001362,17,2016-02-16,2016-03-12,750.00,1508.21,75
6034347010002484,17,2016-02-06,2016-02-24,500.00,687.46,50
6033564940001010,17,2016-02-08,2016-02-08,150.00,3.11,1
6033564940001011,17,2016-01-31,2016-02-08,232.50,527.10,153
6033579330000468,17,2016-01-31,2016-03-20,131.25,319.29,75
6034347010002546,17,2016-01-30,2016-02-10,950.00,1917.95,94
6033579330000471,17,2016-02-22,2016-03-26,90.00,199.66,30
6033579330000472,17,2016-02-09,2016-08-08,75.00,191.65,25
6033579330000469,17,2016-01-30,2016-04-06,131.25,309.95,74
6033564940001027,17,2016-02-02,2016-02-08,126.00,289.79,84
6033564940001031,17,2016-06-18,2016-06-21,144.00,292.99,72
6033564940001032,17,2016-05-17,2016-06-07,875.00,1613.47,104
6033466510002848,17,2016-02-15,2016-02-20,130.00,223.81,40
6033564940001044,17,2016-02-09,2016-03-28,382.50,882.42,256
6034347010002652,17,2016-02-05,2016-03-03,500.00,886.62,50
6033564940001326,17,2016-04-22,2016-05-04,200.00,690.00,100
6033564940001438,17,2016-04-17,2016-05-04,190.00,552.13,10
6033564940001604,17,2016-07-09,2016-08-17,238.00,938.69,34
6026621400000790,17,2016-02-20,2016-04-09,164.00,345.29,43
6033564940002001,17,2016-07-14,2016-08-29,112.00,441.75,16
6026621400000791,17,2016-02-20,2016-04-13,140.00,258.44,10
6026621400000792,17,2016-02-24,2016-04-09,144.00,282.63,18
6004560270002304,17,2016-02-10,2016-02-18,848.00,1379.66,53
6033582960000854,17,2016-02-13,2016-02-13,175.00,376.63,25
6033564920004510,17,2016-02-27,2016-06-07,690.00,1243.89,298
6033564940000910,17,2016-02-23,2016-02-29,830.00,1618.33,166
6034347010002761,17,2016-02-15,2016-02-26,500.00,1001.47,49
6004560270002311,17,2016-02-12,2016-02-19,156.00,310.45,13
6033564940000872,17,2016-02-27,2016-02-29,160.00,286.56,30
6020278320000974,17,2016-02-27,2016-03-02,220.00,408.25,40
6020278320000955,17,2016-02-16,2016-02-26,143.00,259.20,25
6020278320000957,17,2016-02-16,2016-02-19,275.00,508.43,50
6020278320000951,17,2016-02-17,2016-02-21,200.00,370.72,19
6032874380000284,17,2016-02-18,2016-04-24,2282.00,8376.47,614
6033579330000565,17,2016-03-26,2016-05-23,70.00,90.72,6
6020278320000952,17,2016-02-16,2016-03-27,350.00,667.58,34
6020278320000942,17,2016-03-01,2016-03-16,1000.00,1791.87,100
6033470130000598,17,2016-02-18,2016-07-07,240.00,517.55,60
6033470130000573,17,2016-02-17,2016-03-24,150.00,354.80,40
6033579330000568,17,2016-03-19,2016-05-27,122.50,239.17,9
6033579330000580,17,2016-02-24,2016-03-19,49.00,109.82,2
6033470130000575,17,2016-02-18,2016-02-28,245.00,545.79,22
6032874380000289,17,2016-02-17,2016-03-28,875.00,2021.52,35
6033470130000599,17,2016-02-18,2016-05-07,399.00,831.12,30
6033579330000576,17,2016-02-21,2016-03-23,122.50,303.06,10
6033470130000576,17,2016-02-19,2016-02-25,138.60,306.96,6
6033470130000574,17,2016-02-20,2016-03-15,180.00,409.21,24
6033484270025077,17,2016-02-20,2016-05-13,445.50,1050.31,154
6033484270025078,17,2016-04-29,2016-05-24,743.75,1351.18,126
6033466510002891,17,2016-03-03,2016-09-11,325.00,717.00,101
6033564940001110,17,2016-03-20,2016-04-12,277.50,526.92,15
6033564940001112,17,2016-06-13,2016-06-15,110.00,221.31,54
6033466510002911,17,2016-03-05,2016-03-14,250.00,710.32,100
6033564940001111,17,2016-05-14,2016-05-27,70.00,132.24,10
6033744980001237,17,2016-03-02,2016-03-25,1330.00,2750.88,200
6033744980001249,17,2016-03-10,2016-03-28,1225.00,2534.52,100
6033744980001276,17,2016-04-01,2016-04-12,1506.75,3130.12,123
6033564920004546,17,2016-02-27,2016-03-03,126.00,319.23,9
6033564920004547,17,2016-02-26,2016-03-08,112.00,259.20,4
6033466510002943,17,2016-03-01,2016-03-10,162.00,343.18,50
6034347010002973,17,2016-02-25,2016-03-03,400.00,549.90,50
6033484270025237,17,2016-02-27,2016-04-08,150.00,333.68,97
6033484270025508,17,2016-03-04,2016-04-07,525.00,1061.11,50
6034347010002984,17,2016-02-26,2016-03-01,400.00,572.84,50
6033484270025487,17,2016-03-03,2016-03-15,300.00,688.53,101
6033484270025284,17,2016-03-05,2016-03-24,124.74,257.88,42
6033564940001123,17,2016-07-22,2016-07-23,33.00,75.57,11
6033564940001124,17,2016-08-06,2016-08-12,122.50,249.78,15
6033484270025287,17,2016-04-01,2016-04-11,78.00,196.71,9
6033152490011127,17,2016-04-10,2016-04-30,65.00,158.20,10
6033484270025371,17,2016-03-11,2016-03-23,62.37,128.94,21
6034347010003025,17,2016-03-01,2016-03-03,224.00,307.95,28
6033484270025373,17,2016-03-17,2016-03-22,83.16,171.92,28
6033240110009868,17,2016-03-01,2016-07-09,146.25,453.69,50
6020278320001043,17,2016-03-01,2016-05-09,900.00,2201.26,102
6020278320001040,17,2016-03-01,2016-06-03,1314.00,3264.00,147
6033470130000620,17,2016-02-29,2016-04-20,231.00,511.60,10
6033470130000619,17,2016-03-01,2016-03-15,245.00,545.80,20
6033484270025593,17,2016-04-05,2016-04-08,39.00,132.06,6
6033579330000615,17,2016-03-13,2016-09-14,600.00,1191.39,50
6033484270025563,17,2016-03-09,2016-03-19,300.00,666.97,101
6033484270025562,17,2016-03-11,2016-03-21,367.50,752.91,36
6033579330000613,17,2016-03-13,2016-04-19,300.00,686.46,50
6033579330000598,17,2016-03-13,2016-04-24,300.00,559.78,149
6033484270025588,17,2016-04-01,2016-04-19,75.00,172.00,25
6033152490011317,17,2016-03-12,2016-06-24,600.00,1229.17,50
6033564940001170,17,2016-08-01,2016-08-23,107.90,867.94,162
6033564940001180,17,2016-09-02,2016-10-27,1126.25,2313.51,429
6033470130000658,17,2016-03-24,2016-04-10,75.00,177.40,20
6033470130000660,17,2016-03-16,2016-04-07,306.25,682.25,25
6033564940001186,17,2016-05-29,2016-06-30,174.00,319.90,58
6033564940001188,17,2016-06-14,2016-06-23,364.00,895.61,52
6033470130000659,17,2016-03-16,2016-03-28,75.00,170.50,10
6033564940001187,17,2016-07-29,2016-08-21,450.00,1076.97,45
6033564940001189,17,2016-05-29,2016-07-01,24.00,57.34,10
6034347010003259,17,2016-03-11,2016-03-16,400.00,603.51,50
6034347010003273,17,2016-03-12,2016-03-28,200.00,505.45,25
6034347010003263,17,2016-03-16,2016-04-11,800.00,1718.02,100
6034347010003266,17,2016-03-12,2016-03-16,600.00,824.84,75
6034347010003257,17,2016-03-11,2016-03-16,400.00,548.32,50
6034347010003281,17,2016-03-15,2016-05-15,800.00,1968.86,97
6033564940001201,17,2016-07-21,2016-07-25,132.00,302.27,44
6033564940001204,17,2016-07-22,2016-07-25,300.00,682.85,100
6034347010003315,17,2016-03-14,2016-09-10,600.00,1568.20,75
6034347010003312,17,2016-03-16,2016-04-04,400.00,826.89,49
6004560270002455,17,2016-03-28,2016-05-02,375.00,662.26,100
6004560270002467,17,2016-03-15,2016-04-10,187.50,332.93,50
6034347010003302,17,2016-03-14,2016-03-26,312.00,639.66,39
6034347010003307,17,2016-03-15,2016-04-03,320.00,672.16,40
6034347010003317,17,2016-03-16,2016-08-30,600.00,1434.70,75
6033152490011647,17,2016-07-13,2016-10-09,325.00,782.91,50
6033152490011648,17,2016-06-19,2016-09-22,600.00,1416.17,50
6033564940001213,17,2016-06-01,2016-06-27,48.00,108.96,18
6020278320001095,17,2016-03-23,2016-03-28,200.00,353.44,19
6033466510003044,17,2016-03-24,2016-04-14,120.00,255.60,41
6033564940001256,17,2016-07-14,2016-07-20,129.00,294.72,43
6033466510003043,17,2016-03-24,2016-04-28,240.00,479.70,40
6033466510003039,17,2016-03-26,2016-05-10,420.00,845.17,37
6033564940001257,17,2016-07-02,2016-07-20,830.00,1982.46,83
6034347010003472,17,2016-03-21,2016-04-25,200.00,524.55,20
6034347010003468,17,2016-03-19,2016-04-01,1000.00,1374.90,100
6033579330000641,17,2016-03-27,2016-04-10,35.00,62.55,5
6033579330000642,17,2016-03-22,2016-04-01,35.00,71.39,5
6034347010003473,17,2016-03-20,2016-05-22,55.00,156.98,10
6033491720001011,17,2016-04-29,2016-12-05,517.50,930.22,70
6033470130000723,17,2016-03-23,2016-04-25,98.00,222.06,8
6033470130000722,17,2016-03-26,2016-04-15,92.40,245.56,4
6033491720001012,17,2016-04-28,2016-10-01,301.88,520.70,22
6033564940001269,17,2016-09-29,2016-10-17,72.00,144.17,32
6026621400000851,17,2016-03-23,2016-08-22,288.90,894.12,30
6033466510003063,17,2016-03-25,2016-05-08,162.50,370.67,50
6033466510003061,17,2016-03-29,2016-06-21,284.37,576.25,25
6026621400000852,17,2016-03-23,2016-07-24,137.50,341.23,50
6033152490011777,17,2016-03-23,2016-07-02,600.00,1273.79,50
6026621400000850,17,2016-03-22,2016-09-30,206.25,665.77,75
6033470130000749,17,2016-04-07,2016-05-14,490.00,1091.60,40
6033466510003082,17,2016-04-09,2016-04-20,672.00,1364.02,82
6033470130000738,17,2016-04-04,2016-06-18,75.00,228.52,5
6033470130000748,17,2016-03-29,2016-07-12,225.00,511.50,32
6033470130000747,17,2016-04-11,2016-05-08,93.75,221.75,25
6033470130000737,17,2016-03-26,2016-05-04,122.50,253.07,10
6033466510003081,17,2016-04-09,2016-04-13,336.00,681.30,20
6033466510003083,17,2016-03-30,2016-04-13,360.00,660.85,152
6033470130000736,17,2016-03-25,2016-03-28,115.50,149.34,20
6033484830002806,17,2016-03-29,2016-12-14,300.00,582.10,40
6033152490012000,17,2016-04-19,2016-09-09,120.00,252.60,10
6026621400000863,17,2016-03-28,2016-04-15,134.75,358.05,7
6033152490012019,17,2016-04-01,2016-04-12,57.50,182.58,10
6033152490011999,17,2016-04-03,2016-09-02,65.00,138.65,10
6026621400000862,17,2016-03-26,2016-04-29,577.80,1235.27,60
6033744980001363,17,2016-04-24,2016-04-29,287.00,652.56,41
6026621400000861,17,2016-03-26,2016-07-01,418.00,1252.64,152
6033152490012063,17,2016-03-27,2016-06-15,120.00,207.70,10
6033152490012062,17,2016-03-30,2016-07-03,115.00,203.63,19
6026621400000878,17,2016-03-27,2016-05-18,250.00,686.83,100
6033152490012099,17,2016-03-30,2016-12-27,287.50,621.78,49
6033152490012259,17,2016-04-01,2016-04-21,131.25,334.10,25
6033152490012284,17,2016-04-07,2016-05-04,120.00,207.19,10
6033152490012283,17,2016-04-07,2016-04-13,28.75,61.90,5
6033564940001315,17,2016-04-04,2016-04-22,200.00,672.06,100
6033470130000770,17,2016-04-06,2016-04-15,75.00,153.44,20
6033470130000771,17,2016-04-15,2016-04-18,36.75,70.26,3
6033470130000772,17,2016-05-25,2016-05-25,23.10,18.71,1
6032361080000463,17,2016-04-06,2016-05-15,590.80,1216.98,41
6032361080000462,17,2016-04-05,2016-05-18,435.00,906.05,102
6032361080000464,17,2016-04-08,2016-04-08,28.62,63.48,1
6033564940001327,17,2016-05-28,2016-06-07,200.00,405.74,102
6033470130000789,17,2016-05-05,2016-06-26,115.50,255.80,5
6033470130000788,17,2016-05-15,2016-06-25,306.25,682.25,25
6033240110010929,17,2016-04-20,2016-06-24,88.11,198.14,30
6033564940001328,17,2016-06-10,2016-06-14,200.00,409.81,100
6033470130000787,17,2016-07-21,2016-10-07,187.50,426.25,25
6033470130000786,17,2016-05-09,2016-06-02,56.25,133.05,15
6033240110010946,17,2016-04-08,2016-06-23,58.72,130.28,20
6033564940001330,17,2016-06-13,2016-06-15,90.00,187.48,46
6033564940001339,17,2016-05-20,2016-05-28,200.00,384.52,102
6033564940001331,17,2016-05-14,2016-06-19,200.00,413.85,101
6033564940001496,17,2016-05-21,2016-07-31,190.00,552.10,10
6033484830002893,17,2016-04-16,2016-08-20,187.50,500.58,25
6032361080000472,17,2016-04-20,2016-07-08,143.10,271.69,5
6032361080000471,17,2016-04-09,2016-06-14,221.55,467.61,15
6032361080000470,17,2016-04-09,2016-04-10,42.80,87.30,10
6033564940001369,17,2016-09-01,2016-11-24,940.00,1902.50,95
6033466510003154,17,2016-05-11,2016-09-14,150.00,361.08,50
6033466510003153,17,2016-05-06,2016-11-28,315.00,748.98,32
6033470130000822,17,2016-04-12,2016-07-04,375.00,707.79,100
6033470130000823,17,2016-04-13,2016-10-31,612.50,1364.50,50
6033579330000728,17,2016-04-14,2016-04-24,140.00,335.92,20
6033579330000729,17,2016-04-19,2016-04-28,122.50,295.47,10
6033579330000730,17,2016-04-21,2016-05-08,35.00,71.69,5
6033579330000746,17,2016-04-30,2016-05-15,49.00,103.32,2
6033579330000744,17,2016-04-15,2016-05-17,182.00,398.49,26
6033579330000758,17,2016-04-30,2016-05-10,138.60,263.55,3
6033579330000755,17,2016-04-16,2016-05-11,350.00,792.72,52
6033579330000756,17,2016-04-16,2016-05-14,367.50,791.33,30
6033579330000757,17,2016-04-19,2016-05-09,147.00,313.06,6
6033579330000745,17,2016-04-15,2016-05-26,245.00,495.43,20
6033564940001413,17,2016-04-14,2016-04-19,4.00,4.44,2
6033466510003164,17,2016-04-16,2016-04-25,378.00,855.24,18
6033466510003165,17,2016-04-15,2016-04-18,186.00,506.86,31
6033466510003166,17,2016-04-15,2016-04-23,186.00,568.22,62
6033318570000244,17,2016-04-18,2016-05-19,375.00,998.64,52
6033466510003180,17,2016-04-22,2016-07-18,1080.00,3193.75,144
6034347010004389,17,2016-04-20,2016-04-30,350.00,867.93,50
6034347010004393,17,2016-04-20,2016-05-10,700.00,1780.76,101
6034347010004394,17,2016-04-20,2016-04-23,700.00,1156.49,100
6033579330000805,17,2016-04-23,2016-04-24,14.00,26.12,2
6034347010004395,17,2016-04-20,2016-04-24,700.00,1200.14,100
6033579330000791,17,2016-04-20,2016-04-21,168.00,322.79,6
6034347010004392,17,2016-04-20,2016-06-07,700.00,1760.87,100
6033579330000785,17,2016-05-06,2016-05-06,14.00,16.47,1
6034347010004391,17,2016-04-23,2016-07-26,875.00,2456.70,125
6034347010004396,17,2016-04-20,2016-04-29,350.00,844.12,50
6034347010004390,17,2016-04-20,2016-04-29,350.00,849.80,50
6033564940002343,17,2016-08-23,2016-09-25,350.00,1434.56,50
6034347010004417,17,2016-04-20,2016-04-22,161.00,218.87,23
6033470130000900,17,2016-04-22,2016-07-24,100.00,287.90,51
6034347010004413,17,2016-04-20,2016-04-25,350.00,783.19,50
6033470130000897,17,2016-04-20,2016-04-25,60.00,103.90,30
6033579330000817,17,2016-04-28,2016-05-22,722.50,1679.80,85
6033466510003237,17,2016-04-28,2016-06-02,315.00,841.32,41
6033466510003236,17,2016-04-29,2016-06-08,157.50,376.20,10
6033466510003239,17,2016-04-28,2016-05-17,225.00,684.00,100
6033152490013240,17,2016-05-03,2016-05-19,120.00,238.90,10
6033564940001507,17,2016-05-04,2016-05-04,7.50,7.76,5
6033564940001535,17,2016-05-05,2016-06-11,250.00,564.60,25
6033564940001536,17,2016-05-05,2016-06-01,150.00,364.00,50
6033564940001546,17,2016-05-17,2016-06-06,875.00,1695.04,104
6033582960001689,17,2016-05-07,2016-05-14,200.00,691.09,100
6033564940001545,17,2016-09-02,2016-11-24,60.00,96.77,5
6033564940001552,17,2016-07-14,2016-07-20,875.00,1670.27,100
6033564940001551,17,2016-08-06,2016-08-17,130.00,312.52,13
6033564940001550,17,2016-06-22,2016-07-19,900.00,2145.10,90
6033466510003301,17,2016-05-05,2016-05-10,150.00,344.98,100
6033466510003302,17,2016-05-05,2016-05-25,540.00,1241.95,180
6033466510003298,17,2016-05-05,2016-05-22,450.00,1325.84,150
6033466510003303,17,2016-05-05,2016-06-03,282.00,628.19,47
6033466510003304,17,2016-06-10,2016-06-22,63.00,136.84,3
6033466510003305,17,2016-07-05,2016-07-05,42.00,0.55,1
6033470130000965,17,2016-05-10,2016-07-23,200.00,583.60,98
6033582960001701,17,2016-05-05,2016-05-26,200.00,671.67,101
6033564940001571,17,2016-06-13,2016-08-11,300.00,680.13,101
6033564940001574,17,2016-06-30,2016-07-07,300.00,681.47,102
6033564940001569,17,2016-05-15,2016-06-06,200.00,378.32,99
6033564940001584,17,2016-05-13,2016-06-01,616.00,1255.31,90
6033564940001572,17,2016-06-01,2016-06-30,54.00,101.72,18
6033564940001566,17,2016-06-05,2016-06-11,200.00,409.41,100
6033564940001568,17,2016-06-15,2016-06-20,200.00,408.88,100
6033564940001567,17,2016-05-13,2016-06-08,200.00,393.48,99
6033564940001582,17,2016-06-15,2016-08-16,700.00,1711.20,101
6033564940001570,17,2016-06-22,2016-06-26,300.00,691.94,101
6033564940001575,17,2016-05-15,2016-05-21,300.00,620.39,100
6033564940001588,17,2016-05-13,2016-09-02,200.00,453.79,101
6033564940001583,17,2016-06-22,2016-07-02,100.00,240.40,10
6033564940001585,17,2016-05-14,2016-05-15,14.00,27.30,2
6033564940001598,17,2016-05-15,2016-08-17,315.00,721.69,45
6033564940001592,17,2016-08-05,2016-12-02,1000.00,1986.68,99
6033564940001601,17,2016-05-16,2016-05-31,581.00,1149.15,82
6033564940001590,17,2016-08-05,2016-09-19,870.00,2122.70,89
6033564940001599,17,2016-05-28,2016-05-31,119.00,227.23,17
6033564940001591,17,2016-06-04,2016-06-28,336.00,806.84,48
6033564940001596,17,2016-07-28,2016-08-01,550.00,1310.15,55
6033564940001589,17,2016-06-05,2016-06-19,49.00,119.42,7
6033564940001603,17,2016-06-13,2016-08-20,1000.00,2443.56,102
6033564940001600,17,2016-07-03,2016-07-20,170.00,408.68,17
6033564940001597,17,2016-07-02,2016-07-20,1000.00,2384.04,100
6033470130000996,17,2016-05-06,2016-05-12,30.00,60.75,15
6033579330000889,17,2016-05-13,2016-06-01,200.00,383.95,104
6033564940001609,17,2016-06-18,2016-06-19,16.00,32.79,8
6032361080000574,17,2016-05-08,2016-06-20,250.00,675.78,50
6033579330000911,17,2016-11-18,2016-12-07,54.00,131.78,8
6032361080000599,17,2016-05-11,2016-07-24,214.00,370.16,50
6033579330000902,17,2017-01-01,2017-01-13,27.00,62.25,4
6033579330000901,17,2016-05-27,2016-06-05,105.00,243.96,17
6033579330000917,17,2016-05-11,2016-06-05,245.00,552.80,22
6033579330000914,17,2016-05-11,2016-06-05,280.00,650.04,39
6033579330000919,17,2016-05-21,2016-06-18,73.50,155.60,3
6034987680001826,17,2016-05-12,2016-05-15,420.00,618.60,20
6034987680001825,17,2016-05-12,2016-05-14,378.00,463.95,9
6033564940001644,17,2016-07-15,2016-07-20,171.00,390.89,57
6033564940001642,17,2016-07-21,2016-08-20,135.00,308.46,45
6033466510003358,17,2016-05-23,2016-06-06,480.00,952.30,200
6033564940001641,17,2016-07-15,2016-08-17,300.00,686.30,104
6033582960001726,17,2016-05-25,2016-06-14,320.00,926.27,150
6033564940001643,17,2016-05-18,2016-07-27,275.00,679.42,100
6033579330000932,17,2016-05-13,2016-05-21,210.00,431.05,30
6033579330000933,17,2016-05-14,2016-05-15,36.75,59.71,3
6033579330000937,17,2016-06-10,2016-06-24,54.00,135.91,8
6033579330000931,17,2016-05-14,2016-05-27,98.00,180.49,4
6033579330000930,17,2016-05-14,2016-05-23,210.00,417.30,30
6033579330000935,17,2016-05-13,2016-05-13,73.50,153.75,3
6033491720001267,17,2016-05-18,2016-08-10,650.00,1488.35,200
6033491720001268,17,2016-05-20,2016-07-27,284.38,655.86,25
6033564940001660,17,2016-05-14,2016-12-01,400.00,992.44,99
6033491720001269,17,2016-05-18,2016-07-28,227.50,427.13,10
6033564940001673,17,2016-05-17,2016-06-18,750.00,1516.65,25
6033505740047939,17,2016-08-14,2016-08-31,187.50,328.10,14
6033470130001070,17,2016-06-30,2016-08-14,367.50,818.70,30
6033470130001062,17,2016-06-21,2016-06-24,115.50,223.75,5
6004560270002787,17,2016-05-18,2016-12-04,525.00,1135.47,50
6033470130001071,17,2016-07-08,2016-08-18,115.50,255.80,5
6004560270002786,17,2016-05-18,2016-06-13,300.00,667.08,100
6033470130001069,17,2016-06-05,2016-07-16,112.50,266.10,30
6033470130001060,17,2016-05-28,2016-07-17,187.50,449.60,50
6004560270002785,17,2016-05-18,2016-07-21,300.00,678.24,100
6004560270002788,17,2016-05-18,2016-09-30,525.00,1163.09,50
6033470130001061,17,2016-05-29,2016-06-18,245.00,557.33,20
6033466510003371,17,2016-05-24,2016-06-01,420.00,852.54,50
6034347010005232,17,2016-05-24,2016-06-06,210.00,406.31,21
6033579330000953,17,2016-05-22,2016-06-04,552.50,1294.95,67
6034987680001975,17,2016-05-31,2016-05-31,14.00,30.86,1
6032361080000648,17,2016-05-23,2016-07-18,200.00,487.11,40
6033318570000441,17,2016-05-28,2016-09-23,300.00,354.31,15
6033484830003251,17,2016-09-06,2016-09-06,45.50,73.57,2
6033484830003250,17,2016-09-06,2016-09-06,68.25,123.88,6
6033484830003249,17,2016-09-06,2016-09-06,32.50,67.41,10
6033484830003252,17,2016-09-03,2016-09-06,91.00,182.01,2
6033564940001742,17,2016-09-17,2016-09-24,148.75,288.75,17
6033466510003406,17,2016-05-27,2016-08-09,525.00,1284.05,175
6033579330000989,17,2016-05-27,2016-07-29,87.50,223.38,50
6033579330000992,17,2016-05-29,2016-07-02,138.00,305.93,40
6033466510003420,17,2016-05-26,2016-06-01,300.00,673.59,200
6033579330000999,17,2016-10-11,2016-10-27,65.00,151.62,5
6033579330000998,17,2016-07-09,2016-09-25,56.00,124.45,8
6033413470017089,17,2016-06-24,2016-07-26,100.00,239.40,10
6033579330001034,17,2016-05-27,2016-09-25,87.50,223.62,50
6033579330001036,17,2016-05-30,2016-08-12,56.00,110.01,8
6033579330001018,17,2016-05-28,2016-05-29,85.75,164.73,7
6033579330001037,17,2016-08-28,2016-09-28,65.00,138.01,5
6033579330001035,17,2016-06-05,2016-09-24,138.00,305.42,39
6033579330001023,17,2016-06-04,2016-07-03,105.00,211.26,15
6033470130001090,17,2016-06-08,2016-07-03,750.00,1683.90,250
6033511960000900,17,2016-06-08,2017-07-15,364.00,588.88,28
6034987680002171,17,2016-06-03,2016-09-24,62.50,195.25,25
6034987680002172,17,2016-06-23,2016-10-07,218.75,481.86,25
6032361080000702,17,2016-06-04,2016-09-03,400.00,928.32,8
6004560270002866,17,2016-06-08,2016-06-28,144.00,277.44,12
6004560270002833,17,2016-06-07,2016-08-17,408.75,718.77,110
6004560270002832,17,2016-06-08,2016-09-14,408.75,696.49,109
6004560270002840,17,2016-06-11,2016-08-02,147.00,290.56,6
6033152490014531,17,2016-06-05,2016-06-11,70.00,105.84,7
6004560270002838,17,2016-07-04,2017-06-07,480.00,902.70,60
6004560270002839,17,2016-06-15,2016-11-26,236.34,409.19,18
6033466510003437,17,2016-06-19,2016-07-20,450.00,1019.66,300
6033505740040686,17,2016-06-29,2017-02-12,750.00,968.86,39
6033579330001062,17,2016-06-03,2016-08-16,400.00,865.48,206
6033579330001066,17,2016-06-04,2016-08-13,850.00,1974.84,100
6033240110012537,17,2016-06-11,2016-09-08,300.00,611.55,97
6033470130001142,17,2016-06-11,2016-06-24,437.50,987.42,250
6033505740040906,17,2016-06-07,2016-07-21,70.00,124.74,9
6033240110012641,17,2016-06-13,2016-07-09,73.13,236.93,25
6033505740041339,17,2016-06-16,2016-06-16,2.50,2.73,1
6033505740041372,17,2016-06-13,2016-08-16,375.00,855.86,31
6033505740041190,17,2016-06-20,2017-01-09,260.00,529.49,21
6033505740041118,17,2016-06-09,2016-08-07,130.00,241.76,10
6033505740041635,17,2016-06-10,2016-07-31,70.00,112.43,4
6033505740041757,17,2016-06-18,2016-12-11,130.00,218.45,10
6033505740041701,17,2016-06-19,2016-09-05,130.00,272.07,10
6033466510003475,17,2016-06-16,2016-06-29,240.00,360.13,100
6033579330001085,17,2016-07-14,2016-08-15,297.50,708.85,37
6033579330001088,17,2016-07-08,2016-07-23,229.60,441.97,4
6033579330001086,17,2016-06-16,2016-06-28,367.50,853.78,25
6033579330001087,17,2016-06-17,2016-07-05,232.40,486.56,8
6033579330001089,17,2016-07-04,2016-08-03,200.00,417.10,50
6033505740042688,17,2016-09-28,2017-03-22,375.00,807.07,30
6033564940001834,17,2016-06-13,2016-07-18,555.00,1193.12,31
6033466510003467,17,2016-07-12,2016-07-25,168.00,383.04,4
6033564940001851,17,2016-07-23,2016-08-30,1140.00,2266.78,37
6033466510003468,17,2016-06-26,2016-07-23,184.00,410.40,8
6033579330001141,17,2016-06-17,2016-08-19,350.00,765.68,50
6033564940001848,17,2016-08-02,2016-08-06,180.00,408.74,60
6033564940001849,17,2016-07-21,2016-07-26,1000.00,2389.54,104
6033505740042345,17,2016-06-17,2016-06-20,750.00,93.03,7
6033564940001850,17,2016-08-06,2016-08-21,682.50,1264.01,75
6033505740042734,17,2016-06-18,2016-09-27,25.00,54.91,2
6033505740042788,17,2016-06-18,2016-08-05,125.00,309.30,10
6033466510003527,17,2016-06-17,2016-10-12,1200.00,2709.14,798
6033484830003335,17,2016-06-23,2016-09-08,300.00,520.59,101
6033484830003336,17,2016-07-30,2016-08-07,315.00,549.85,30
6033413470017090,17,2016-06-27,2017-06-17,100.00,198.34,10
6033413470017088,17,2016-06-27,2017-03-30,500.00,811.62,48
6033413470017128,17,2016-07-02,2016-09-03,100.00,205.90,12
6033511960000912,17,2016-07-08,2016-10-15,1275.00,3071.66,301
6033413470017193,17,2016-07-03,2016-09-12,200.00,192.56,8
6033505740044636,17,2016-06-26,2016-07-23,375.00,921.59,30
6033505740044602,17,2016-06-25,2016-11-04,375.00,918.17,30
6033505740044389,17,2016-07-28,2016-07-28,2.50,2.73,1
6033484830003630,17,2016-06-27,2016-09-08,165.20,377.25,56
6033484830003605,17,2016-07-13,2016-10-18,381.78,691.64,54
6033484830003620,17,2016-06-28,2016-07-09,360.00,810.55,126
6033484830003631,17,2016-06-29,2016-08-05,175.52,374.52,17
6033505740046251,17,2016-07-10,2016-10-10,100.00,215.00,10
6033505740046255,17,2016-08-07,2016-11-11,100.00,221.00,10
6033505740044917,17,2016-07-01,2016-09-23,100.00,275.60,10
6033511960000917,17,2016-06-25,2016-08-23,420.00,1013.83,99
6033505740046233,17,2016-07-13,2016-09-23,100.00,213.80,10
6033511960000913,17,2016-07-06,2016-08-23,450.00,679.18,100
6033505740044965,17,2016-06-30,2016-06-30,5.00,30.12,1
6033505740044934,17,2016-07-03,2016-07-28,100.00,277.09,10
6033466510003553,17,2016-06-28,2016-07-05,175.00,336.97,100
6033505740057110,17,2016-08-20,2016-08-26,25.00,45.76,2
6033505740045032,17,2016-07-20,2016-07-28,125.00,199.06,10
6033505740045023,17,2016-06-29,2016-08-10,125.00,389.50,21
6033505740045203,17,2016-07-11,2016-07-26,50.00,157.23,5
6033505740045358,17,2016-07-16,2016-07-23,187.50,350.70,17
6033505740045434,17,2016-06-29,2016-08-03,50.00,144.45,5
6033505740045115,17,2016-06-28,2016-07-13,100.00,192.32,7
6033505740045252,17,2016-07-01,2016-07-05,50.00,128.55,5
6033505740045182,17,2016-08-02,2016-11-27,100.00,227.46,11
6033505740045213,17,2016-06-29,2016-07-02,50.00,167.31,5
6033505740045171,17,2016-06-30,2016-09-02,100.00,299.80,10
