wa_inventory_id,generic_strain_id,wholesale_date,latest_rtl_sale,wholesale_cogs,ttl_retail_sales,units_sold
6033507870007136,18,2016-06-08,2016-06-14,43.75,121.79,25
6033507870007295,18,2016-06-15,2016-07-11,17.50,34.04,10
6033507870007296,18,2016-06-15,2016-07-01,16.25,33.02,5
6033499960004821,18,2016-06-16,2016-07-11,300.00,577.46,24
6033465220008542,18,2016-06-16,2017-02-10,100.00,193.18,20
6033499960004820,18,2016-06-16,2016-07-13,75.00,146.15,10
6033465220008547,18,2016-06-17,2017-07-09,50.40,98.81,21
6033240110012993,18,2016-06-20,2016-07-07,175.00,389.75,20
6033240110012994,18,2016-06-20,2016-08-31,250.00,615.57,100
6033507870007537,18,2016-06-21,2016-07-16,81.25,168.13,25
6033507870007515,18,2016-06-21,2016-06-30,97.50,222.27,30
6033507870007536,18,2016-06-21,2016-08-01,43.75,102.18,25
6033507870007451,18,2016-06-21,2016-06-26,43.75,91.37,25
6033413470019940,18,2016-06-21,2017-01-10,300.00,590.59,25
6033465220008682,18,2016-06-22,2016-07-30,130.00,271.00,20
6033465220008731,18,2016-06-22,2016-07-15,97.50,205.23,30
6033453330005623,18,2016-06-23,2016-09-11,325.00,554.31,25
6033465220008641,18,2016-06-24,2016-07-27,21.00,45.39,2
6033105320002012,18,2016-06-24,2016-06-28,380.00,647.33,38
6033465220008632,18,2016-06-24,2016-07-22,113.75,255.95,5
6033465220009087,18,2016-06-24,2016-08-22,174.00,350.56,56
6033507870007785,18,2016-06-27,2016-07-18,382.50,862.75,254
6033507870007732,18,2016-06-27,2016-07-15,26.25,60.70,15
6033538870001516,18,2016-06-27,2016-07-05,175.00,411.80,10
6033507870007733,18,2016-06-27,2016-07-13,48.75,111.28,15
6033538870001514,18,2016-06-27,2016-07-06,70.00,144.13,1
6033465220008686,18,2016-06-27,2016-07-17,396.00,826.09,135
6033538870001518,18,2016-06-27,2016-07-06,88.50,245.12,30
6033538870001515,18,2016-06-27,2016-07-08,210.00,432.42,6
6033538870001517,18,2016-06-27,2016-07-12,309.75,823.50,30
6033507870007948,18,2016-06-28,2016-07-14,175.00,405.79,100
6033453330005631,18,2016-06-28,2016-10-05,325.00,534.08,25
6033465220008778,18,2016-06-29,2016-08-16,300.00,619.53,100
6033538870001522,18,2016-06-30,2016-07-02,31.50,61.08,1
6033453330005671,18,2016-06-30,2016-08-12,104.00,203.09,8
6033538870001523,18,2016-06-30,2016-07-03,283.50,533.23,9
6033453330005674,18,2016-06-30,2016-08-27,130.00,274.50,10
6033453330005657,18,2016-06-30,2016-09-27,130.00,262.97,10
6035043310000996,18,2016-06-30,2016-07-28,145.60,302.40,4
6033465220008811,18,2016-07-01,2016-08-02,391.00,784.79,46
6033453330005685,18,2016-07-01,2016-08-16,324.00,60.06,2
6033465220008806,18,2016-07-01,2016-07-22,569.00,1413.42,50
6033453330005805,18,2016-07-01,2016-10-24,1200.00,2180.27,96
6033465220008810,18,2016-07-01,2016-07-27,18.00,40.86,6
6033465220008809,18,2016-07-01,2016-07-21,227.50,506.79,10
6033465220008850,18,2016-07-05,2016-07-10,300.00,682.92,100
6033453330005692,18,2016-07-05,2016-07-30,260.00,616.42,20
6033465220008851,18,2016-07-05,2016-07-11,1449.00,2354.37,140
6033465220008871,18,2016-07-06,2016-08-07,72.00,177.55,26
6033465220008893,18,2016-07-06,2016-08-19,97.50,263.45,30
6033453330005709,18,2016-07-06,2016-12-21,180.00,361.44,15
6033507870008314,18,2016-07-07,2016-07-29,180.00,460.49,15
6033507870008396,18,2016-07-07,2016-07-20,55.00,133.23,20
6033453330005723,18,2016-07-07,2016-08-06,130.00,270.97,12
6033465220008917,18,2016-07-07,2016-07-17,504.00,1019.42,167
6033465220008918,18,2016-07-07,2016-08-12,1575.00,3872.37,149
6033251170002894,18,2016-07-08,2016-07-23,350.00,475.70,50
6033465220008955,18,2016-07-08,2016-08-01,325.00,933.95,100
6033507870008410,18,2016-07-08,2016-08-20,500.00,1629.44,48
6033240110013247,18,2016-07-08,2016-07-23,140.61,381.53,75
6033538870001561,18,2016-07-10,2016-08-20,175.00,406.55,52
6033538870001560,18,2016-07-10,2016-08-21,1137.50,2378.03,100
6033453330005756,18,2016-07-11,2016-09-01,300.00,716.73,28
6033507870008470,18,2016-07-11,2016-08-06,480.00,951.61,40
6033453330005763,18,2016-07-11,2016-09-08,480.00,776.50,43
6033453330005752,18,2016-07-11,2016-07-19,260.00,515.77,20
6033465220008995,18,2016-07-12,2016-07-28,117.00,259.10,39
6033507870008530,18,2016-07-12,2016-07-31,400.00,689.60,40
6033465220008978,18,2016-07-12,2016-08-07,120.00,258.12,38
6033507870008541,18,2016-07-12,2016-07-29,60.00,103.50,5
6033507870008574,18,2016-07-12,2016-07-25,120.00,206.30,10
6033465220008992,18,2016-07-12,2016-07-28,126.00,260.53,12
6033465220009014,18,2016-07-13,2016-07-31,84.00,186.34,8
6033507870008755,18,2016-07-14,2016-08-21,300.00,562.44,25
6033507870008732,18,2016-07-14,2016-07-30,60.00,102.26,6
6033491720001712,18,2016-07-15,2016-08-13,210.00,414.02,30
6033491720001711,18,2016-07-15,2016-09-08,160.00,378.82,40
6033413470018563,18,2016-07-15,2016-10-15,40.00,123.58,6
6033491720001713,18,2016-07-15,2016-08-07,420.00,724.65,15
6033465220009123,18,2016-07-18,2016-08-12,120.00,273.17,40
6033465220009119,18,2016-07-18,2016-08-09,60.00,131.42,10
6033465220009118,18,2016-07-18,2016-08-06,30.00,60.24,12
6033465220009095,18,2016-07-18,2016-08-10,30.00,73.38,10
6033465220009079,18,2016-07-18,2016-08-06,90.00,181.90,30
6033413470018779,18,2016-07-18,2016-09-03,500.00,1035.50,50
6035268380000797,18,2016-07-18,2016-08-26,200.00,379.13,19
6033413470018799,18,2016-07-18,2016-09-16,150.00,355.32,15
6033465220009096,18,2016-07-18,2016-08-08,52.50,128.68,5
6033465220009080,18,2016-07-18,2016-08-17,157.50,291.35,15
6033465220009109,18,2016-07-18,2016-08-23,50.00,93.78,5
6033453330005783,18,2016-07-18,2016-09-13,480.00,1065.28,36
6033413470019045,18,2016-07-19,2016-10-18,70.00,167.11,10
6033251170003039,18,2016-07-20,2016-07-23,187.50,215.88,7
6033251170003037,18,2016-07-20,2016-08-10,150.00,274.04,50
6033251170003038,18,2016-07-20,2016-07-30,475.00,839.84,49
6033507870008939,18,2016-07-20,2016-07-26,120.00,162.18,10
6035043310001110,18,2016-07-20,2016-08-25,120.40,230.61,1
6033251170003054,18,2016-07-20,2016-07-27,475.00,855.26,50
6033251170003055,18,2016-07-20,2016-07-22,187.50,215.88,7
6033251170003053,18,2016-07-20,2016-08-04,150.00,274.02,50
6033413470019049,18,2016-07-21,2016-09-03,61.80,136.16,20
6033413470019052,18,2016-07-21,2016-09-06,100.00,223.19,10
6033413470019046,18,2016-07-21,2016-12-10,100.00,274.90,10
6033507870009058,18,2016-07-21,2016-07-30,120.00,226.50,12
6033413470019048,18,2016-07-21,2017-01-16,60.00,91.29,15
6033413470019051,18,2016-07-21,2016-09-11,70.00,171.07,10
6033507870009004,18,2016-07-21,2016-08-10,96.00,182.04,8
6033413470019105,18,2016-07-22,2016-08-13,1000.00,1950.05,101
6035268380000811,18,2016-07-22,2016-09-04,500.00,1138.13,50
6033413470019093,18,2016-07-22,2016-10-09,360.00,658.24,28
6033413470019074,18,2016-07-22,2016-12-03,840.00,1270.13,66
6035268380000814,18,2016-07-22,2016-08-04,100.00,197.58,10
6033413470019243,18,2016-07-25,2017-03-12,1549.50,2613.14,154
6033413470019295,18,2016-07-25,2016-08-18,200.00,411.80,20
6033413470019248,18,2016-07-25,2016-08-29,250.00,684.21,27
6033413470019253,18,2016-07-25,2016-08-30,198.80,537.82,20
6033413470019347,18,2016-07-25,2016-08-14,150.00,307.39,15
6033413470019247,18,2016-07-25,2016-09-18,175.00,424.11,25
6033413470019421,18,2016-07-26,2017-01-27,300.00,665.21,76
6033413470019061,18,2016-07-27,2016-09-05,250.00,676.19,25
6033465220009249,18,2016-07-27,2016-09-06,120.00,265.68,39
6033499960006059,18,2016-07-28,2016-09-04,300.00,629.58,25
6035043310001161,18,2016-07-28,2016-09-25,483.75,1264.96,124
6035043310001162,18,2016-07-28,2016-09-09,582.44,1288.49,43
6033570500011565,18,2016-07-29,2016-08-09,380.00,547.80,40
6033251170003162,18,2016-08-02,2016-11-06,1050.00,2045.31,15
6033251170003159,18,2016-08-02,2017-01-14,731.25,1793.10,75
6033251170003161,18,2016-08-02,2016-12-05,570.00,1172.11,15
6033251170003160,18,2016-08-02,2016-12-28,673.75,1482.48,36
6033251170003158,18,2016-08-02,2016-09-05,225.00,513.92,75
6033465220009430,18,2016-08-04,2016-08-28,2700.00,5819.30,300
6033413470019985,18,2016-08-05,2016-10-12,450.00,1160.12,50
6033465220009443,18,2016-08-05,2017-07-13,45.60,88.30,19
6033413470019972,18,2016-08-05,2016-08-30,675.00,1757.06,75
6033251170003188,18,2016-08-07,2016-08-12,924.00,1585.38,24
6033413470020168,18,2016-08-07,2016-09-10,80.00,204.53,10
6033251170003189,18,2016-08-07,2016-08-24,650.00,1355.68,100
6033251170003187,18,2016-08-07,2017-06-05,840.00,1246.37,12
6033491720001970,18,2016-08-11,2016-10-08,120.00,236.08,40
6033491720001971,18,2016-08-11,2016-09-28,210.00,409.20,20
6033491720001989,18,2016-08-12,2016-09-10,165.00,384.65,60
6033458060004557,18,2016-08-12,2016-11-21,375.00,920.31,150
6033458060004558,18,2016-08-12,2016-12-03,262.50,613.16,150
6033240110013708,18,2016-08-12,2016-12-08,174.75,401.50,100
6031327110010356,18,2016-08-13,2016-08-17,47.10,112.84,5
6031327110010419,18,2016-08-13,2016-08-22,89.70,187.67,30
6031327110010359,18,2016-08-13,2016-08-18,35.56,75.08,2
6031327110010425,18,2016-08-13,2016-08-20,35.56,81.86,2
6031327110010397,18,2016-08-13,2016-08-26,53.34,108.53,3
6031327110010422,18,2016-08-13,2016-08-20,47.10,98.22,5
6031327110010391,18,2016-08-13,2016-08-23,29.90,66.25,10
6031327110010394,18,2016-08-13,2016-08-21,47.10,102.40,5
6031327110010353,18,2016-08-13,2016-08-18,89.70,199.41,30
6033251170003226,18,2016-08-15,2016-10-24,210.00,576.37,70
6033251170003229,18,2016-08-15,2016-10-09,380.00,781.41,10
6033251170003230,18,2016-08-15,2016-10-14,700.00,1372.70,10
6033251170003228,18,2016-08-15,2016-10-07,577.50,1233.34,30
6033251170003227,18,2016-08-15,2016-11-21,975.00,2341.30,103
6031327110010598,18,2016-08-16,2016-08-22,149.50,407.86,50
6031327110010574,18,2016-08-16,2016-10-28,942.00,2349.59,100
6031327110010620,18,2016-08-16,2016-08-27,214.20,543.07,22
6033240110013742,18,2016-08-16,2016-09-01,437.50,953.89,50
6031327110010572,18,2016-08-16,2016-10-04,1172.00,2684.01,199
6031327110010601,18,2016-08-16,2016-08-22,188.40,537.82,20
6031327110010602,18,2016-08-16,2016-08-22,141.30,401.32,15
6033240110013744,18,2016-08-16,2016-08-25,490.00,1028.10,10
6033465220009969,18,2016-08-16,2017-01-20,406.25,672.58,126
6033240110013743,18,2016-08-16,2016-09-03,332.50,951.83,25
6031327110010619,18,2016-08-16,2016-10-10,170.00,434.62,50
6031327110010576,18,2016-08-16,2016-09-07,694.40,1324.24,20
6031327110010599,18,2016-08-16,2016-08-22,149.50,402.53,50
6033465220009942,18,2016-08-16,2016-12-31,341.40,491.37,30
6033441430006376,18,2016-08-17,2016-09-02,1512.00,3061.34,95
6033441430006356,18,2016-08-17,2016-08-26,1134.00,2059.90,74
6031327110010674,18,2016-08-17,2016-08-27,942.00,2281.53,100
6031327110010676,18,2016-08-17,2016-08-20,138.88,296.88,4
6031327110010713,18,2016-08-17,2016-10-02,149.50,309.00,50
6033465220009944,18,2016-08-17,2016-10-10,787.50,1606.72,73
6033465220009970,18,2016-08-17,2016-10-22,300.00,600.90,98
6031327110010715,18,2016-08-17,2016-10-11,235.50,512.94,25
6031327110010666,18,2016-08-17,2016-08-30,598.00,1372.00,200
6033465220009943,18,2016-08-17,2016-10-16,450.00,891.36,72
6031327110010823,18,2016-08-18,2016-11-23,589.00,1420.05,62
6033441430006454,18,2016-08-18,2017-01-22,1512.00,2999.75,96
6031327110010826,18,2016-08-18,2016-09-17,206.46,513.65,6
6031327110010821,18,2016-08-18,2016-09-17,747.50,1750.30,249
6033491720002078,18,2016-08-18,2016-09-15,300.00,680.64,100
6033491720002079,18,2016-08-18,2016-09-22,472.50,976.05,45
6031327110010825,18,2016-08-18,2016-09-28,356.40,881.27,20
6033565580001582,18,2016-08-19,2016-12-21,237.50,507.49,50
6033565580001589,18,2016-08-19,2017-01-23,192.50,414.00,50
6033441430006492,18,2016-08-19,2016-09-04,756.00,1396.54,48
6033565580001166,18,2016-08-19,2016-12-14,64.56,137.92,4
6033441430006484,18,2016-08-19,2016-09-06,756.00,1496.08,47
6033413470019972,18,2016-08-19,2016-08-30,675.00,1757.06,75
6031327110010919,18,2016-08-20,2016-09-16,942.00,2110.02,101
6033441430006520,18,2016-08-20,2016-08-30,378.00,821.25,25
6031327110010917,18,2016-08-20,2016-10-08,897.00,2022.85,300
6033584690001386,18,2016-08-23,2016-09-22,1064.00,2097.66,78
6033584690001385,18,2016-08-23,2016-09-22,598.50,1132.94,149
6033465220009739,18,2016-08-24,2016-10-23,65.00,130.56,20
6033584690001403,18,2016-08-24,2016-09-07,190.00,429.50,25
6033584690001402,18,2016-08-24,2016-09-07,99.75,240.50,25
6033584690001404,18,2016-08-24,2016-09-07,332.50,738.69,25
6033465220009741,18,2016-08-24,2016-11-06,130.00,268.81,20
6033584690001428,18,2016-08-26,2016-09-24,180.00,339.88,50
6033584690001429,18,2016-08-26,2016-09-06,126.00,256.62,10
6033584690001414,18,2016-08-26,2016-09-10,288.00,669.50,80
6033584690001420,18,2016-08-26,2016-09-21,216.00,541.16,64
6033584690001421,18,2016-08-26,2016-09-06,756.00,1602.52,59
6033584690001415,18,2016-08-26,2016-09-07,1008.00,2128.11,82
6033507870011304,18,2016-08-31,2016-09-17,105.00,202.94,30
6033507870011353,18,2016-08-31,2016-09-17,411.25,787.88,37
6033507870011305,18,2016-08-31,2016-12-14,352.50,699.05,31
6033507870011352,18,2016-08-31,2016-09-20,350.00,720.84,110
6033470130001830,18,2016-09-01,2017-03-06,341.10,747.65,30
6033507870011422,18,2016-09-02,2016-10-09,720.00,1462.83,30
6033507870011411,18,2016-09-02,2016-09-18,35.00,67.84,20
6033465220009945,18,2016-09-02,2016-11-23,113.80,235.40,10
6033507870011423,18,2016-09-02,2016-10-13,506.00,966.80,11
6033465220009934,18,2016-09-02,2016-12-03,279.50,577.61,26
6033465220009936,18,2016-09-02,2016-10-08,130.00,270.43,20
6033507870011444,18,2016-09-02,2017-02-04,506.00,946.55,11
6033507870011428,18,2016-09-02,2016-10-09,175.00,328.86,101
6033507870011443,18,2016-09-02,2017-02-18,720.00,1315.45,30
6033465220009971,18,2016-09-02,2016-10-23,130.00,266.98,40
6033507870011449,18,2016-09-02,2016-09-24,175.00,317.61,99
6033584690001463,18,2016-09-03,2016-09-27,39.90,79.02,10
6033584690001452,18,2016-09-03,2016-09-23,266.00,516.48,20
6033584690001451,18,2016-09-03,2016-09-11,79.80,150.75,20
6033584690001464,18,2016-09-03,2016-11-05,133.00,252.53,10
6033538870001724,18,2016-09-04,2016-09-19,315.00,615.67,18
6033538870001722,18,2016-09-04,2016-09-18,101.50,216.91,29
6033538870001723,18,2016-09-04,2016-09-17,341.25,682.93,30
6035043310001524,18,2016-09-05,2016-11-01,102.50,217.66,25
6035043310001523,18,2016-09-05,2016-10-30,77.50,148.52,25
6033507870011555,18,2016-09-06,2016-12-10,506.25,1063.75,77
6033507870011585,18,2016-09-06,2016-09-25,150.00,340.66,100
6033507870011557,18,2016-09-06,2016-09-30,44.00,133.02,3
6033507870011541,18,2016-09-06,2016-11-09,162.50,276.07,50
6033465220009960,18,2016-09-06,2016-12-08,19.50,39.16,6
6031780350000140,18,2016-09-06,2016-10-22,400.00,705.16,50
6033465220009941,18,2016-09-06,2017-02-16,386.92,631.31,34
6033507870011556,18,2016-09-06,2016-09-23,293.75,594.39,25
6033507870011558,18,2016-09-06,2016-10-10,44.00,85.27,1
6033507870011540,18,2016-09-06,2016-10-22,87.50,141.80,50
6033584690001496,18,2016-09-07,2016-11-08,540.00,1130.71,149
6033465220009962,18,2016-09-07,2016-09-25,97.50,181.44,30
6033584690001497,18,2016-09-07,2016-10-09,630.00,1254.54,50
6033465220009991,18,2016-09-07,2016-12-22,432.25,875.58,133
6033507870011720,18,2016-09-08,2016-10-27,175.00,338.04,100
6033491720002384,18,2016-09-08,2017-01-20,343.75,770.34,125
6033465220009999,18,2016-09-08,2016-10-27,162.50,325.43,49
6033584690001520,18,2016-09-08,2016-10-25,201.60,447.69,8
6033584690001518,18,2016-09-08,2016-10-27,227.40,525.39,60
6033584690001519,18,2016-09-08,2016-10-28,397.95,901.86,30
6033507870011721,18,2016-09-08,2017-03-10,325.00,606.51,100
6033441430006713,18,2016-09-09,2016-10-15,669.60,1475.77,45
6033465220010016,18,2016-09-09,2016-10-31,40.00,90.44,8
6035043310001577,18,2016-09-13,2016-10-30,141.00,286.57,47
6033507870012043,18,2016-09-14,2016-10-31,65.00,137.65,20
6033507870012181,18,2016-09-14,2016-10-08,262.50,670.46,149
6033507870012084,18,2016-09-14,2016-10-08,162.50,344.31,50
6033507870012082,18,2016-09-14,2016-10-19,175.00,412.35,100
6033584690001658,18,2016-09-14,2016-09-23,378.00,812.18,32
6033507870012042,18,2016-09-14,2016-11-15,35.00,75.80,20
6033507870012190,18,2016-09-15,2016-10-13,350.00,815.11,200
6033507870012198,18,2016-09-15,2016-10-13,350.00,787.64,201
6033507870012220,18,2016-09-15,2016-09-26,325.00,686.00,100
6033465220010126,18,2016-09-16,2016-11-30,500.00,1043.03,100
6033465220010144,18,2016-09-19,2017-06-23,262.50,512.21,25
6033465220010143,18,2016-09-19,2017-01-19,162.50,324.25,49
6033584690001774,18,2016-09-21,2016-10-07,79.80,164.78,20
6033507870012699,18,2016-09-21,2016-10-12,150.00,342.36,100
6033458060004493,18,2016-09-22,2016-09-28,236.25,503.29,30
6033458060004492,18,2016-09-22,2016-11-04,250.00,540.14,100
6033507870012711,18,2016-09-22,2016-10-17,30.00,75.45,20
6033458060004494,18,2016-09-22,2016-10-15,208.00,599.26,20
6033458060004495,18,2016-09-22,2016-10-02,60.20,110.85,2
6033465220010249,18,2016-09-23,2016-10-20,32.50,67.33,10
6033465220010250,18,2016-09-23,2016-11-05,60.00,126.61,10
6033507870012881,18,2016-09-26,2016-10-14,135.00,328.83,99
6033458060004529,18,2016-09-26,2016-10-07,275.00,686.00,100
6033521730006372,18,2016-09-27,2016-11-04,1530.00,2865.02,172
6033507870012970,18,2016-09-27,2017-02-21,150.00,389.53,99
6033521730006371,18,2016-09-27,2016-11-02,945.00,1801.62,62
6033521730006370,18,2016-09-27,2016-10-20,315.00,565.88,10
6033521730006380,18,2016-09-28,2016-10-09,720.00,1538.32,80
6033521730006381,18,2016-09-28,2016-10-09,945.00,1911.78,60
6033521730006401,18,2016-09-28,2016-10-15,189.00,389.08,6
6033465220010336,18,2016-09-28,2016-10-29,2000.00,3418.60,203
6033521730006399,18,2016-09-28,2016-10-15,900.00,1958.13,100
6035043310001630,18,2016-09-28,2016-11-18,50.00,139.90,25
6033521730006402,18,2016-09-28,2016-10-14,189.00,346.08,3
6033521730006400,18,2016-09-28,2016-10-17,1181.25,2484.50,75
6033507870012991,18,2016-09-28,2017-06-02,211.75,417.31,70
6033507870013093,18,2016-09-28,2016-12-04,150.00,344.00,100
6033507870012990,18,2016-09-28,2016-12-08,150.00,333.91,100
6035043310001689,18,2016-09-29,2016-11-19,59.40,79.66,17
6033465220010346,18,2016-09-29,2016-11-19,600.00,1371.87,100
6033565580001150,18,2016-09-29,2016-12-13,1010.24,1648.37,32
6035043310001688,18,2016-09-29,2016-11-19,55.20,109.71,23
6033465220010345,18,2016-09-29,2016-11-06,325.00,694.19,101
6033565580001168,18,2016-09-30,2017-06-06,189.42,346.01,6
6033507870020698,18,2016-09-30,2017-03-12,52.50,134.30,7
6033565580001169,18,2016-09-30,2016-10-22,189.42,409.56,6
6033565580001489,18,2016-09-30,2016-12-04,118.75,257.25,25
6033507870020693,18,2016-09-30,2017-07-22,227.25,540.44,101
6033565580001167,18,2016-09-30,2017-07-25,581.04,975.82,32
6033565580001490,18,2016-09-30,2016-11-13,129.12,274.32,8
6033565580001194,18,2016-09-30,2017-05-05,232.50,400.46,39
6033565580001187,18,2016-09-30,2017-04-24,394.75,872.98,25
6033565580001272,18,2016-09-30,2017-07-28,237.50,248.94,26
6033565580001189,18,2016-09-30,2016-11-28,475.00,1028.56,102
6033565580001188,18,2016-09-30,2017-01-11,154.70,364.49,5
6033565580001496,18,2016-09-30,2016-12-03,192.50,411.50,50
6033465220011024,18,2016-10-03,2016-12-17,504.00,1096.18,24
6033465220011030,18,2016-10-03,2016-12-30,1138.00,2521.68,100
6033465220011055,18,2016-10-03,2016-12-22,650.00,1472.79,200
6033565580001277,18,2016-10-05,2016-10-20,387.36,954.35,24
6033565580001257,18,2016-10-05,2017-01-13,532.00,1128.00,112
6033565580001280,18,2016-10-05,2017-01-01,475.00,1142.61,100
6033565580001258,18,2016-10-05,2016-12-30,807.00,1491.97,50
6033565580001274,18,2016-10-05,2017-01-02,807.00,1714.49,50
6033465220010527,18,2016-10-05,2017-05-26,120.00,757.46,40
6033380710001866,18,2016-10-05,2017-02-16,150.00,306.68,100
6033565580001273,18,2016-10-05,2017-02-15,171.00,344.86,36
6033380710001878,18,2016-10-06,2016-12-24,988.00,1610.08,129
6033380710001880,18,2016-10-06,2017-01-24,980.00,1437.47,35
6033380710001881,18,2016-10-06,2017-01-14,1375.00,1967.18,28
6033441430006988,18,2016-10-06,2016-10-12,110.25,240.03,7
6033380710001877,18,2016-10-06,2016-12-08,1125.00,1417.61,503
6033380710001879,18,2016-10-06,2017-01-07,870.00,1290.16,60
6033380710001941,18,2016-10-07,2017-07-31,500.00,374.17,24
6033380710001940,18,2016-10-07,2017-07-03,1200.00,349.75,37
6033380710001939,18,2016-10-07,2017-07-31,650.00,320.22,89
6033565580001342,18,2016-10-10,2017-07-19,475.00,929.61,100
6033565580001333,18,2016-10-10,2017-02-26,356.25,681.54,74
6033565580001349,18,2016-10-10,2017-05-20,190.00,386.21,40
6033565580001335,18,2016-10-10,2017-02-02,157.85,231.92,4
6033565580001351,18,2016-10-10,2017-03-11,94.71,179.43,3
6033565580001350,18,2016-10-10,2017-01-01,484.20,1028.89,30
6033565580001344,18,2016-10-10,2017-03-05,157.85,259.40,4
6033565580001334,18,2016-10-10,2017-07-21,403.50,807.36,26
6033565580001348,18,2016-10-10,2017-01-06,123.20,229.90,32
6033565580001343,18,2016-10-10,2017-02-22,645.60,1292.61,40
6033565580001361,18,2016-10-11,2017-07-07,189.42,333.34,6
6033565580001376,18,2016-10-11,2017-04-08,189.42,335.93,6
6034628620000442,18,2016-10-11,2016-11-30,196.95,267.72,15
6033565580001359,18,2016-10-11,2017-02-05,237.50,523.34,50
6034628620000441,18,2016-10-11,2017-01-06,225.00,312.97,61
6033565580001374,18,2016-10-11,2016-11-21,387.36,641.24,23
6033565580001360,18,2016-10-11,2017-04-01,387.36,687.54,24
6033565580001372,18,2016-10-11,2016-11-09,237.50,491.44,51
6031780350000217,18,2016-10-12,2016-11-08,400.00,614.47,50
6033465220010659,18,2016-10-12,2016-12-09,15.00,39.12,2
6033465220010692,18,2016-10-13,2016-10-27,227.50,507.88,10
6033465220010694,18,2016-10-13,2016-10-24,682.80,1700.11,60
6033380710002041,18,2016-10-14,2016-11-28,65.00,146.85,50
6033465220010707,18,2016-10-14,2016-10-25,390.00,961.07,120
6033465220011054,18,2016-10-17,2016-11-23,243.75,505.48,77
6033565580001440,18,2016-10-17,2017-07-27,712.50,1287.29,122
6033565580001441,18,2016-10-17,2017-02-16,807.00,1792.88,50
6033565580001447,18,2016-10-17,2017-02-22,770.00,1647.41,208
6033565580001439,18,2016-10-17,2016-10-21,126.28,261.00,4
6033565580001442,18,2016-10-17,2017-01-14,631.40,1190.64,20
6033491720002900,18,2016-10-17,2016-12-10,165.00,328.25,55
6033565580001437,18,2016-10-17,2016-10-25,237.50,515.00,50
6033565580001438,18,2016-10-17,2016-12-24,807.00,1616.41,49
6033507870014768,18,2016-10-18,2016-10-29,1250.00,2776.98,102
6029686810001475,18,2016-10-18,2016-11-11,400.00,739.00,20
6033507870014761,18,2016-10-18,2016-10-26,397.50,715.20,30
6033458060004948,18,2016-10-18,2016-11-25,330.00,823.20,120
6033465220010772,18,2016-10-18,2016-11-19,472.50,905.91,54
6033507870014760,18,2016-10-18,2016-10-24,400.00,717.73,100
6033380710002042,18,2016-10-18,2016-12-31,65.00,155.76,50
6033565580001450,18,2016-10-18,2017-03-02,31.85,62.07,1
6033507870014767,18,2016-10-18,2016-10-30,656.25,1504.53,175
6033465220010794,18,2016-10-19,2016-12-01,165.00,366.24,30
6033465220010802,18,2016-10-19,2016-11-16,1575.00,3884.12,150
6033465220010803,18,2016-10-19,2016-11-27,975.00,2401.12,300
6033465220010801,18,2016-10-19,2016-12-22,1470.00,3619.52,144
6033380710002056,18,2016-10-19,2016-12-09,75.00,178.77,25
6033465220010807,18,2016-10-19,2016-11-14,462.00,1079.26,22
6033465220010789,18,2016-10-19,2017-01-17,975.00,2367.25,303
6033380710002055,18,2016-10-19,2016-11-08,75.00,193.27,25
6033565580001645,18,2016-10-20,2016-12-26,189.42,358.26,6
6033465220010810,18,2016-10-20,2016-12-24,462.00,1073.36,22
6033465220010809,18,2016-10-20,2016-12-18,105.00,227.71,10
6033507870015037,18,2016-10-21,2016-11-25,150.00,412.35,100
6033507870015038,18,2016-10-21,2016-11-10,150.00,343.28,50
6034628620000482,18,2016-10-21,2016-12-31,498.75,865.26,57
6033565580001482,18,2016-10-21,2016-10-31,442.50,1007.37,150
6033565580001475,18,2016-10-21,2016-11-03,442.50,967.06,148
6033538870001846,18,2016-10-22,2016-11-03,787.50,1633.15,100
6033565580001497,18,2016-10-24,2017-05-19,807.00,1446.94,50
6033565580001502,18,2016-10-24,2017-06-24,295.00,737.64,100
6033565580001518,18,2016-10-24,2017-02-11,885.00,2040.84,301
6033507870015175,18,2016-10-24,2016-12-09,112.50,222.18,75
6033507870015167,18,2016-10-24,2016-11-18,150.00,325.68,100
6033507870015092,18,2016-10-24,2016-11-16,90.00,199.45,60
6033565580001506,18,2016-10-24,2017-02-09,189.42,320.67,6
6033507870015066,18,2016-10-24,2016-12-04,625.00,1266.78,49
6033507870015105,18,2016-10-24,2016-11-26,300.00,723.30,100
6033565580001505,18,2016-10-24,2016-12-07,387.36,662.16,24
6033507870015133,18,2016-10-24,2016-11-04,187.50,312.17,50
6033507870015134,18,2016-10-24,2016-11-02,217.50,380.69,30
6033507870015135,18,2016-10-24,2016-11-20,500.00,830.15,40
6033507870015062,18,2016-10-24,2016-11-20,300.00,685.00,100
6033565580001504,18,2016-10-24,2017-03-18,237.50,279.18,27
6033507870015136,18,2016-10-24,2016-11-02,240.00,344.32,10
6033565580001513,18,2016-10-24,2016-12-01,96.25,200.65,25
6033507870015225,18,2016-10-25,2016-12-31,720.00,1489.59,82
6033507870015226,18,2016-10-25,2016-12-02,262.50,504.48,15
6031780350000259,18,2016-10-25,2017-02-12,165.00,390.37,50
6034112450005560,18,2016-10-25,2016-12-18,130.50,408.69,87
6033565580001545,18,2016-10-26,2016-11-22,161.40,367.80,10
6033565580001542,18,2016-10-26,2016-11-12,71.25,163.50,15
